region_name,gagan_station_id,station_id,lat,lon,timestamp,rain_mm_day,tier,L_score,spatial_scale,isolation_label,spatial_detail,iwv_check_pass,iwv_detail,cape_check_pass,cape_detail,final_label,n_neighbors
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-01-10,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-10,75.0,T2,0.88,COARSE,CLOUDBURST_CANDIDATE,L=0.880 | R_core=75.0mm | R_bg=9.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:85km=48.0mm] [ZC:101km=0.0mm] [ZC:269km=136.0mm] [ZC:373km=0.0mm] [ZC:524km=400.0mm] [ZC:533km=9.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,6
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-10,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-01-10,9.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-10,48.0,T2,0.8125,COARSE,CLOUDBURST_CANDIDATE,L=0.812 | R_core=48.0mm | R_bg=9.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:85km=75.0mm] [ZC:216km=136.0mm] [ZC:325km=0.0mm] [ZC:441km=400.0mm] [ZC:452km=9.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,6
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-10,136.0,T1,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=136.0mm | R_bg=400.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:109km=0.0mm] [ZC:186km=0.0mm] [ZC:216km=48.0mm] [ZC:269km=75.0mm] [ZC:322km=9.0mm] [ZC:331km=400.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,6
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-10,400.0,T1,0.8125,COARSE,CLOUDBURST_CANDIDATE,L=0.812 | R_core=400.0mm | R_bg=75.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=9.0mm] [ZC:328km=0.0mm] [ZC:331km=136.0mm] [ZC:423km=0.0mm] [ZC:441km=48.0mm] [ZC:524km=75.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,6
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-11,89.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=89.0mm | R_bg=103.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=7.0mm] [ZC:139km=120.0mm] [ZC:167km=122.0mm] [ZC:178km=400.0mm] [ZC:302km=51.0mm] [ZC:328km=0.0mm] [ZC:331km=101.0mm] [ZC:423km=0.0mm] [ZC:441km=54.0mm] [ZC:473km=75.0mm] [ZC:524km=103.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,11
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-01-11,120.0,T1,0.1417,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.142 | R_core=120.0mm | R_bg=103.0mm (nearest_proxy (389km)) | scale=COARSE | gradient: [ZC:28km=122.0mm] [ZC:46km=400.0mm] [ZC:139km=89.0mm] [ZC:144km=7.0mm] [ZC:163km=51.0mm] [ZC:199km=101.0mm] [ZC:225km=0.0mm] [ZC:288km=0.0mm] [ZC:308km=54.0mm] [ZC:339km=75.0mm] [ZC:389km=103.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,11
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-11,101.0,T1,0.1188,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.119 | R_core=101.0mm | R_bg=89.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=51.0mm] [ZC:109km=0.0mm] [ZC:155km=400.0mm] [ZC:173km=122.0mm] [ZC:186km=0.0mm] [ZC:199km=120.0mm] [ZC:216km=54.0mm] [ZC:235km=75.0mm] [ZC:269km=103.0mm] [ZC:322km=7.0mm] [ZC:331km=89.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,11
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-01-11,122.0,T1,0.1557,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.156 | R_core=122.0mm | R_bg=103.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=400.0mm] [ZC:28km=120.0mm] [ZC:136km=51.0mm] [ZC:167km=89.0mm] [ZC:170km=7.0mm] [ZC:173km=101.0mm] [ZC:208km=0.0mm] [ZC:262km=0.0mm] [ZC:283km=54.0mm] [ZC:314km=75.0mm] [ZC:363km=103.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,11
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-01-11,7.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-01-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-11,103.0,T1,0.932,COARSE,CLOUDBURST_CANDIDATE,L=0.932 | R_core=103.0mm | R_bg=7.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=75.0mm] [ZC:85km=54.0mm] [ZC:101km=0.0mm] [ZC:238km=51.0mm] [ZC:269km=101.0mm] [ZC:363km=400.0mm] [ZC:363km=122.0mm] [ZC:373km=0.0mm] [ZC:389km=120.0mm] [ZC:524km=89.0mm] [ZC:533km=7.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-11,54.0,T2,0.8704,COARSE,CLOUDBURST_CANDIDATE,L=0.870 | R_core=54.0mm | R_bg=7.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:32km=75.0mm] [ZC:85km=103.0mm] [ZC:167km=51.0mm] [ZC:216km=101.0mm] [ZC:283km=122.0mm] [ZC:285km=400.0mm] [ZC:308km=120.0mm] [ZC:325km=0.0mm] [ZC:441km=89.0mm] [ZC:452km=7.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-01-11,51.0,T2,0.8627,COARSE,CLOUDBURST_CANDIDATE,L=0.863 | R_core=51.0mm | R_bg=7.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=101.0mm] [ZC:128km=400.0mm] [ZC:136km=122.0mm] [ZC:140km=0.0mm] [ZC:163km=120.0mm] [ZC:167km=54.0mm] [ZC:179km=0.0mm] [ZC:194km=75.0mm] [ZC:238km=103.0mm] [ZC:302km=89.0mm] [ZC:303km=7.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-11,75.0,T2,0.9067,COARSE,CLOUDBURST_CANDIDATE,L=0.907 | R_core=75.0mm | R_bg=7.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=54.0mm] [ZC:53km=103.0mm] [ZC:53km=0.0mm] [ZC:194km=51.0mm] [ZC:235km=101.0mm] [ZC:314km=122.0mm] [ZC:315km=400.0mm] [ZC:339km=120.0mm] [ZC:343km=0.0mm] [ZC:473km=89.0mm] [ZC:483km=7.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-01-11,400.0,T1,0.7425,COARSE,CLOUDBURST_CANDIDATE,L=0.743 | R_core=400.0mm | R_bg=103.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=122.0mm] [ZC:46km=120.0mm] [ZC:128km=51.0mm] [ZC:155km=101.0mm] [ZC:176km=7.0mm] [ZC:178km=89.0mm] [ZC:182km=0.0mm] [ZC:262km=0.0mm] [ZC:285km=54.0mm] [ZC:315km=75.0mm] [ZC:363km=103.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-12,9.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-01-12,2.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-12,4.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-01-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-01-13,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-14,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-01-15,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-02-03,20.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-02-03,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-02-03,16.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-02-03,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-02-03,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-02-03,8.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-02-03,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-02-03,16.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-02-03,7.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-02-03,14.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-02-03,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-02-03,12.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-02-03,4.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-02-04,23.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-02-04,93.0,T2,0.8817,COARSE,CLOUDBURST_CANDIDATE,L=0.882 | R_core=93.0mm | R_bg=11.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=23.0mm] [ZC:109km=81.0mm] [ZC:151km=0.0mm] [ZC:155km=0.0mm] [ZC:173km=16.0mm] [ZC:186km=49.0mm] [ZC:199km=0.0mm] [ZC:216km=88.0mm] [ZC:235km=116.0mm] [ZC:269km=41.0mm] [ZC:322km=6.0mm] [ZC:331km=11.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-02-04,116.0,T1,0.9483,COARSE,CLOUDBURST_CANDIDATE,L=0.948 | R_core=116.0mm | R_bg=6.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=88.0mm] [ZC:53km=41.0mm] [ZC:53km=49.0mm] [ZC:89km=0.0mm] [ZC:194km=23.0mm] [ZC:235km=93.0mm] [ZC:314km=16.0mm] [ZC:315km=0.0mm] [ZC:339km=0.0mm] [ZC:343km=81.0mm] [ZC:473km=11.0mm] [ZC:483km=6.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-02-04,41.0,T2,0.8537,COARSE,CLOUDBURST_CANDIDATE,L=0.854 | R_core=41.0mm | R_bg=6.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=116.0mm] [ZC:85km=88.0mm] [ZC:101km=49.0mm] [ZC:118km=0.0mm] [ZC:238km=23.0mm] [ZC:269km=93.0mm] [ZC:363km=0.0mm] [ZC:363km=16.0mm] [ZC:373km=81.0mm] [ZC:389km=0.0mm] [ZC:524km=11.0mm] [ZC:533km=6.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-02-04,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-02-04,88.0,T2,0.9318,COARSE,CLOUDBURST_CANDIDATE,L=0.932 | R_core=88.0mm | R_bg=6.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=49.0mm] [ZC:32km=116.0mm] [ZC:80km=0.0mm] [ZC:85km=41.0mm] [ZC:167km=23.0mm] [ZC:216km=93.0mm] [ZC:283km=16.0mm] [ZC:285km=0.0mm] [ZC:308km=0.0mm] [ZC:325km=81.0mm] [ZC:441km=11.0mm] [ZC:452km=6.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-02-04,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-02-04,49.0,T2,0.8776,COARSE,CLOUDBURST_CANDIDATE,L=0.878 | R_core=49.0mm | R_bg=6.0mm (nearest_proxy (432km)) | scale=COARSE | gradient: [ZC:30km=88.0mm] [ZC:53km=116.0mm] [ZC:54km=0.0mm] [ZC:101km=41.0mm] [ZC:140km=23.0mm] [ZC:186km=93.0mm] [ZC:262km=16.0mm] [ZC:262km=0.0mm] [ZC:288km=0.0mm] [ZC:295km=81.0mm] [ZC:423km=11.0mm] [ZC:432km=6.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-02-04,81.0,T2,0.4938,COARSE,CLOUDBURST_CANDIDATE,L=0.494 | R_core=81.0mm | R_bg=41.0mm (nearest_proxy (373km)) | scale=COARSE | gradient: [ZC:109km=93.0mm] [ZC:179km=23.0mm] [ZC:182km=0.0mm] [ZC:208km=16.0mm] [ZC:225km=0.0mm] [ZC:256km=0.0mm] [ZC:295km=49.0mm] [ZC:307km=6.0mm] [ZC:325km=88.0mm] [ZC:328km=11.0mm] [ZC:343km=116.0mm] [ZC:373km=41.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-02-04,16.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-02-04,11.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-02-04,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-02-05,57.0,T2,0.8246,COARSE,CLOUDBURST_CANDIDATE,L=0.825 | R_core=57.0mm | R_bg=10.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:136km=28.0mm] [ZC:167km=400.0mm] [ZC:170km=12.0mm] [ZC:173km=93.0mm] [ZC:208km=221.0mm] [ZC:262km=164.0mm] [ZC:262km=0.0mm] [ZC:283km=143.0mm] [ZC:314km=211.0mm] [ZC:363km=10.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-02-05,93.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=93.0mm | R_bg=400.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=28.0mm] [ZC:109km=221.0mm] [ZC:151km=164.0mm] [ZC:155km=0.0mm] [ZC:173km=57.0mm] [ZC:186km=0.0mm] [ZC:199km=0.0mm] [ZC:216km=143.0mm] [ZC:235km=211.0mm] [ZC:269km=10.0mm] [ZC:322km=12.0mm] [ZC:331km=400.0mm],False,insufficient_pre_event_iwv,False,offline_verification,WIDESPREAD_HEAVY_RAIN,12
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-02-05,10.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-02-05,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-02-05,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-02-05,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
